mti,processingCode,transactionAmount,dateTimeTransaction,cardholderBillingConversionRate,stan,timeLocalTransaction,dateLocalTransaction,expiryDate,conversionDate,merchantCategoryCode,posEntryMode,acquiringInstitutionCode,forwardingInstitutionCode,rrn,cardAcceptorTerminalId,cardAcceptorId,cardAcceptorNameLocation,cardBalance,additionalData48,transactionCurrencyCode,cardholderBillingCurrencyCode,posDataCode,originalDataElement,channel,encryptedPan,network,dcc,kitNo,factorOfAuthorization,authenticationScore,contactless,international,preValidated,enhancedLimitWhiteListing,transactionOrigin,transactionType,isExternalAuth,encryptedHexCardNo,isTokenized,entityId,moneySendTxn,mcRefundTxn,mpqrtxn,authorisationStatus,latitude,longitude
,,5.23,1336331534,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003989662068504,,,,,,,33.3224,-86.9657
,,133.79,1349179057,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,377234009633447,,,,,,,39.3716,-77.8229
,,2.25,1338340159,,,,,,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792627764422477317,,,,,,,38.9462,-94.9714
,,6.45,1355413887,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586810168620942,,,,,,,32.5486,-80.307
,,11.34,1367164243,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583635130604947,,,,,,,40.0369,-75.0664
,,42.58,1368282633,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,676309913934,,,,,,,38.2352,-104.66
,,87.7,1347325239,,,,,,,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,676275912597,,,,,,,44.8955,-85.4082
,,44.13,1329600494,,,,,,,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,4992346398065154184,,,,,,,41.173,-89.2187
,,57.67,1333861366,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,213161293389774,,,,,,,43.0397,-77.6871
,,6.94,1348437331,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,4996263498048679,,,,,,,41.9404,-124.1587
,,83.07,1350369217,,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,4377338765909719,,,,,,,36.115,-84.0438
,,6.46,1336211996,,,,,,,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,30175986190993,,,,,,,47.5375,-95.9941
,,35.79,1339793174,,,,,,,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,501802953619,,,,,,,41.5403,-122.9366
,,38.68,1351068101,,,,,,,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,180049032966888,,,,,,,46.4959,-90.4383
,,58.29,1355485150,,,,,,,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,30074693890476,,,,,,,37.9931,-100.9893
,,85.79,1362174014,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553629419254918,,,,,,,48.34,-122.3456
,,120.4,1342029650,,,,,,,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,4859525594182537,,,,,,,42.0716,-75.0152
,,60.49,1354414790,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,4610050989831291,,,,,,,41.4798,-79.9403
,,4.03,1332576767,,,,,,,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297447006766555,,,,,,,39.9972,-88.6962
,,76.58,1335789212,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545109339866548,,,,,,,33.4783,-90.5142
,,12.63,1331919606,,,,,,,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,343746486082492,,,,,,,44.8605,-85.8138
,,2.82,1353295398,,,,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,372382441451095,,,,,,,41.8948,-73.9767
,,5.26,1357368836,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957924165498,,,,,,,39.6171,-102.4776
,,3.72,1354947586,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,374497717543058,,,,,,,47.1709,-100.7944
,,5.94,1343400952,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,213102873001603,,,,,,,43.7857,-124.1437
,,33.64,1334267303,,,,,,,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,6528911529051375,,,,,,,45.8327,-91.0144
,,1.35,1359183701,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,30407675418785,,,,,,,42.1939,-76.7361
,,115.39,1333663299,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302480582202074,,,,,,,43.2326,-86.2492
,,23.67,1341604187,,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,30118423745458,,,,,,,40.4109,-74.238
,,68.32,1328966591,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,4477156602511939689,,,,,,,40.3928,-111.7941
,,81.55,1347197178,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,4328928491302401,,,,,,,42.9373,-87.9943
,,29.82,1364118800,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,30143713661454,,,,,,,48.6669,-96.5969
,,2.45,1349453474,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518350514020532,,,,,,,27.5517,-81.8074
,,72.91,1363898019,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,3567879740649740,,,,,,,44.0577,-76.0196
,,5.78,1332594872,,,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,4646845581490336108,,,,,,,40.732,-73.1
,,3.1,1355660209,,,,,,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716561796955522,,,,,,,48.2777,-112.8456
,,8.82,1366270239,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297447006766555,,,,,,,39.9972,-88.6962
,,93.78,1367494071,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634955908138648,,,,,,,41.6414,-96.5232
,,215.93,1367085696,,,,,,,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,345933964507467,,,,,,,38.4121,-75.2811
,,3.97,1329682374,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,4792627764422477317,,,,,,,38.9462,-94.9714
,,38.12,1339378901,,,,,,,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,213186880359195,,,,,,,40.4855,-90.2856
,,9.8,1336309879,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518758680062249,,,,,,,38.5677,-109.5271
,,47.93,1367420687,,,,,,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,38544312728630,,,,,,,26.3771,-81.7334
,,67.08,1343717468,,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,4134456652433447,,,,,,,40.6645,-73.7559
,,150.11,1334271409,,,,,,,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,583699482621,,,,,,,44.3481,-89.1101
,,23.99,1357859014,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745996322265,,,,,,,41.4802,-86.6919
,,4.26,1360367604,,,,,,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011399591920186,,,,,,,42.1001,-73.3611
,,8.44,1349466209,,,,,,,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810789809665942990,,,,,,,39.5756,-83.7153
,,102.75,1363916177,,,,,,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,348379466427142,,,,,,,28.1384,-80.6524
,,16.95,1343770991,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,5359543825610251,,,,,,,45.7801,-111.1439
,,4.24,1343224004,,,,,,,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,4727244663135968,,,,,,,30.8635,-87.7644
,,69.38,1337749622,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,3542162746848552,,,,,,,43.5089,-93.4824
,,70.88,1343860691,,,,,,,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,213112402583773,,,,,,,34.0326,-82.2027
,,78.82,1332844874,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,30143535920989,,,,,,,39.8016,-75.3478
,,29.61,1354509481,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,573860193545,,,,,,,42.0765,-87.7246
,,19.08,1369853145,,,,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538891242532018,,,,,,,36.0244,-90.9288
,,8.0,1353708266,,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,374238209524200,,,,,,,45.0838,-120.6649
,,1.24,1362030853,,,,,,,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,571844099986,,,,,,,38.2507,-85.7476
,,1.72,1350051209,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,105.14,1328310705,,,,,,,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291163933867244,,,,,,,33.9659,-80.9355
,,29.22,1361877728,,,,,,,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,4102003771126577611,,,,,,,32.9276,-97.2489
,,14.09,1349792894,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,60423098130,,,,,,,36.9412,-98.2458
,,81.25,1357930778,,,,,,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566875419572867,,,,,,,44.64,-73.3113
,,9.31,1359424928,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011999606625827,,,,,,,40.9918,-73.98
,,24.45,1353165278,,,,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,36722699017270,,,,,,,33.2887,-111.0985
,,58.64,1371356074,,,,,,,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527536963490470,,,,,,,32.9413,-81.1807
,,6.3,1371666215,,,,,,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,180084576295055,,,,,,,28.7724,-96.4793
,,74.04,1336268671,,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568736585751727,,,,,,,41.8114,-93.4855
,,65.62,1355490695,,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011724471098086,,,,,,,46.1966,-118.9017
,,9.21,1370236313,,,,,,,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,4587657402165341815,,,,,,,41.0646,-87.5917
,,133.9,1353562146,,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,6524376634971418,,,,,,,34.347,-87.7154
,,87.07,1368862901,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,4170689372027579,,,,,,,35.6665,-97.4798
,,43.71,1334506312,,,,,,,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,60423098130,,,,,,,36.9412,-98.2458
,,67.63,1350132596,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,501899453424,,,,,,,33.9845,-85.9077
,,79.26,1359717424,,,,,,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,3527536963490470,,,,,,,32.9413,-81.1807
,,57.1,1327300258,,,,,,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,4973530368125489546,,,,,,,35.8312,-94.1187
,,9.49,1349904121,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011348830550197,,,,,,,33.4629,-86.7904
,,46.08,1349885358,,,,,,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575789281659026,,,,,,,38.7897,-93.8702
,,128.3,1337956509,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,6596735789587928,,,,,,,44.9595,-93.8482
,,92.95,1369324653,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,30150717898388,,,,,,,34.7031,-86.3068
,,30.71,1371476796,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,372520049757633,,,,,,,48.6031,-93.2977
,,76.93,1334335561,,,,,,,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,565399283797,,,,,,,42.8801,-117.281
,,3.13,1364664392,,,,,,,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,5359543825610251,,,,,,,45.7801,-111.1439
,,38.62,1348829486,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554818239968984,,,,,,,38.8874,-91.7689
,,73.8,1355240366,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222001896600109,,,,,,,38.9318,-89.9618
,,97.33,1327650358,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534330126107879,,,,,,,45.2857,-108.9082
,,3.58,1354946153,,,,,,,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,343819048608995,,,,,,,41.5855,-93.6719
,,71.82,1334742773,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294040533480516,,,,,,,33.413000000000004,-81.69
,,7.69,1330697627,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586260469584,,,,,,,40.1362,-95.2138
,,65.35,1368435466,,,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011693194885790,,,,,,,45.6675,-93.2433
,,41.93,1346892897,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128730454058057622,,,,,,,31.3833,-95.0619
,,247.3,1343078529,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220345354880,,,,,,,42.8223,-83.2829
,,16.15,1356816578,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,4079773899158,,,,,,,44.6255,-116.4493
,,9.16,1327937600,,,,,,,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,571365235126,,,,,,,44.5995,-86.2141
,,3.25,1351433420,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,4807552641361,,,,,,,40.2158,-83.9579
,,48.59,1333937843,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,503848303379,,,,,,,26.529,-82.0916
,,5.76,1354906752,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,4449530933957323,,,,,,,38.2427,-122.9145
,,66.2,1356573779,,,,,,,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598215285024754,,,,,,,40.6729,-73.5365
,,41.45,1345997068,,,,,,,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,6544734391390261,,,,,,,41.55,-87.4569
,,96.01,1345893830,,,,,,,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,38797410705641,,,,,,,42.4069,-74.1528
,,24.7,1331668257,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,30510856607165,,,,,,,42.3958,-83.3772
,,103.77,1327514506,,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873783502705038,,,,,,,48.4786,-122.3345
,,71.72,1369300773,,,,,,,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383521454815,,,,,,,39.9347,-86.1633
,,6.48,1329709061,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,6535328428560433,,,,,,,45.0632,-93.3811
,,58.62,1341827028,,,,,,,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294040533480516,,,,,,,33.413000000000004,-81.69
,,52.71,1344971800,,,,,,,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598014571045296,,,,,,,35.558,-77.2566
,,702.98,1335531908,,,,,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,3533012926413100,,,,,,,43.2237,-75.1612
,,3.71,1359248673,,,,,,,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564839259330465,,,,,,,38.046,-122.1866
,,66.95,1342402252,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,580954173374,,,,,,,41.2496,-73.9446
,,1.7,1332438591,,,,,,,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,180036456789979,,,,,,,42.9207,-91.0685
,,46.67,1329404954,,,,,,,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,342952484382519,,,,,,,42.0158,-73.2913
,,67.46,1334404101,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400011257587661852,,,,,,,41.4972,-98.7858
,,6.84,1355694846,,,,,,,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,4536996888716062123,,,,,,,35.9866,-106.0654
,,5.66,1368973368,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,4670613943676271,,,,,,,31.7706,-84.7936
,,20.06,1347465671,,,,,,,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810839835482794272,,,,,,,36.7651,-94.0492
,,11.01,1336721114,,,,,,,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,4538566639857,,,,,,,40.817,-74.0
,,73.55,1341035194,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,372520049757633,,,,,,,48.6031,-93.2977
,,90.07,1364640379,,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,82.6,1329825772,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713913904780408,,,,,,,32.3929,-91.4714
,,70.89,1347741749,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518234918950662,,,,,,,33.6372,-96.6184
,,72.88,1361857149,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720012583106919,,,,,,,43.3526,-102.5411
,,43.38,1361622678,,,,,,,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,30270432095985,,,,,,,40.6761,-91.0391
,,33.11,1364221216,,,,,,,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,502012776709,,,,,,,42.6315,-75.1866
,,25.27,1361977334,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,6526448584969862,,,,,,,40.2878,-74.0162
,,5.5,1355385418,,,,,,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,341542810616333,,,,,,,39.2048,-94.0259
,,57.79,1343274851,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,503874407318,,,,,,,29.5894,-98.5201
,,48.6,1362837761,,,,,,,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,571465035400,,,,,,,43.0048,-108.8964
,,15.72,1370697178,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011504998544485,,,,,,,32.5104,-86.8138
,,1.06,1371147931,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,3525590521269779,,,,,,,36.0424,-79.3242
,,51.27,1331077740,,,,,,,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,2224100459250597,,,,,,,30.7906,-81.5607
,,1.31,1371417865,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,630451534402,,,,,,,46.3535,-86.6345
,,3.06,1346372128,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,30427035050508,,,,,,,42.377,-83.0796
,,57.89,1344300608,,,,,,,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,4956828990005111019,,,,,,,40.6747,-74.2239
,,119.52,1360430305,,,,,,,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,6538441737335434,,,,,,,41.3851,-80.1752
,,150.61,1356159807,,,,,,,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,372382441451095,,,,,,,41.8948,-73.9767
,,65.21,1368159601,,,,,,,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,375904527651269,,,,,,,40.4591,-98.5551
,,79.41,1365578244,,,,,,,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,374125201044065,,,,,,,38.9757,-77.0282
,,112.4,1362317936,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500002361389,,,,,,,38.2833,-75.8465
,,10.8,1369070829,,,,,,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,4069975342931683,,,,,,,38.4257,-81.9943
,,149.42,1352077587,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514865930894695,,,,,,,32.9396,-105.8189
,,7.18,1326370955,,,,,,,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,4658117080136,,,,,,,35.7206,-108.0271
,,147.53,1339610509,,,,,,,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,3586008444788268,,,,,,,47.4974,-122.0107
,,79.57,1367168113,,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011367958204270,,,,,,,41.2419,-81.7453
,,83.76,1365919167,,,,,,,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,4683638447911,,,,,,,30.251,-92.5002
,,105.02,1359196239,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067137330196900,,,,,,,33.9315,-87.6194
,,83.26,1343158816,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,676369110710,,,,,,,42.4969,-83.2911
,,3.25,1355749339,,,,,,,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,36890292963032,,,,,,,33.0437,-81.7106
,,103.1,1362863044,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,4862293128558,,,,,,,41.0036,-78.1104
,,14.27,1340839442,,,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,3540075240003197,,,,,,,44.4477,-93.4252
,,33.51,1329921243,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280870154157385,,,,,,,40.0994,-89.9601
,,10.69,1345293072,,,,,,,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,4092452671396169678,,,,,,,34.3091,-78.3372
,,8.88,1370802728,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,3598304579370089,,,,,,,37.6395,-97.1714
,,84.55,1353001722,,,,,,,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,4383521454815,,,,,,,39.9347,-86.1633
,,6.11,1349975507,,,,,,,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,213112402583773,,,,,,,34.0326,-82.2027
,,2.02,1358214822,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,30487648872433,,,,,,,38.097,-86.1723
,,428.94,1343192582,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,676173792455,,,,,,,34.0287,-118.4924
,,17.56,1368472903,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4874017206859125,,,,,,,45.4093,-122.6847
,,117.3,1333305068,,,,,,,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,5456776410929288,,,,,,,41.0472,-79.8089
,,65.08,1341567891,,,,,,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,30446018552504,,,,,,,33.8396,-96.3648
,,64.03,1348013551,,,,,,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,4904681492230012,,,,,,,41.8467,-74.1038
,,3.72,1341522482,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,6011724471098086,,,,,,,46.1966,-118.9017
,,107.51,1336562640,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383461948823908,,,,,,,43.745,-70.9092
,,84.9,1346372621,,,,,,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,4979422371139333,,,,,,,41.4193,-99.3844
,,5.92,1369809833,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,4311368326621416041,,,,,,,40.7692,-103.0968
,,4.42,1338724853,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,30074693890476,,,,,,,37.9931,-100.9893
,,34.3,1356153324,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783226709001,,,,,,,38.5957,-99.554
,,56.03,1341043244,,,,,,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,347073228412010,,,,,,,44.6873,-104.4414
,,468.69,1345756220,,,,,,,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,581293083266,,,,,,,36.385,-98.0727
,,28.58,1337430705,,,,,,,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181833256558613886,,,,,,,36.6659,-105.4694
,,64.48,1365846496,,,,,,,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,38295635583927,,,,,,,33.3749,-99.8473
,,13.57,1351119918,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,630424987505,,,,,,,39.1505,-79.503
,,6.94,1339696575,,,,,,,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,3575789281659026,,,,,,,38.7897,-93.8702
,,32.82,1371187486,,,,,,,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,4958589671582726883,,,,,,,38.7894,-77.2818
,,55.29,1333045268,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,3559160581764413,,,,,,,42.2701,-78.6847
,,65.8,1335744776,,,,,,,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,180094608895855,,,,,,,43.7575,-122.481
,,36.81,1347985440,,,,,,,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,4128027264554082,,,,,,,39.8788,-82.18799999999999
,,122.41,1330874972,,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,377264520876399,,,,,,,34.3424,-80.5
,,23.05,1356702925,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,2288813824604479,,,,,,,40.8265,-73.9383
,,30.28,1340298861,,,,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,675990301623,,,,,,,41.0767,-74.5982
,,91.39,1351990039,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783226709001,,,,,,,38.5957,-99.554
,,7.1,1334150166,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,30118423745458,,,,,,,40.4109,-74.238
,,161.19,1331448809,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,213199865312311,,,,,,,34.9298,-84.9885
,,71.11,1360493908,,,,,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283743876903625,,,,,,,34.077,-84.3033
,,153.66,1367381164,,,,,,,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,4586260469584,,,,,,,40.1362,-95.2138
,,12.06,1327880197,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587960728692500,,,,,,,42.3327,-95.6045
,,74.64,1343562808,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,676369110710,,,,,,,42.4969,-83.2911
,,29.99,1339959346,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,377113842678100,,,,,,,39.4055,-75.3209
,,6.06,1363895890,,,,,,,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,30408301059761,,,,,,,33.3364,-80.1859
,,61.68,1336567833,,,,,,,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018105808392773675,,,,,,,40.2367,-74.0067
,,23.29,1340113043,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,30501624614310,,,,,,,32.6786,-81.2455
,,11.59,1347634679,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2264937662466770,,,,,,,29.3641,-98.4924
,,28.53,1344234916,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,4450831335606294,,,,,,,34.5906,-95.38
,,5.74,1337811765,,,,,,,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,4209696857872688515,,,,,,,37.8274,-88.6235
,,113.17,1350613152,,,,,,,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239552724014407,,,,,,,41.141000000000005,-84.5722
,,51.09,1364756976,,,,,,,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,180046765320457,,,,,,,40.8027,-81.3739
,,48.75,1355542661,,,,,,,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,348379466427142,,,,,,,28.1384,-80.6524
